시간(ms),밴드패스,평균이동,피크
79635,0.39,-0.64,0
79644,0.49,-0.52,0
79653,0.28,-0.5,0
79662,0.3,-0.36,0
79671,0.31,-0.47,0
79680,0.44,-0.44,0
79689,0.37,-0.29,0
79698,0.38,-0.49,0
79707,0.34,-0.63,0
79716,0.32,-0.51,0
79725,0.36,-0.63,0
79734,0.34,-0.45,0
79743,0.41,-0.22,0
79752,0.41,-0.1,0
79761,0.31,-0.27,0
79770,0.31,-0.41,0
79779,0.35,-0.26,0
79788,0.38,-0.13,0
79797,0.4,0.11,0
79806,0.45,0.23,0
79815,0.37,0.22,0
79824,0.29,0.24,0
79833,0.36,0.07,0
79842,0.44,0.18,0
79851,0.31,0.21,0
79860,0.36,0.75,0
79869,0.4,0.09,0
79878,0.35,0.59,0
79887,0.27,0.97,0
79896,0.35,0.7,0
79905,0.3,0.24,0
79914,0.37,-0.15,0
79923,0.36,0.28,0
79932,0.33,-0.16,0
79941,0.35,-0.3,0
79950,0.26,-0.42,0
79959,0.39,-0.35,0
79968,0.4,-0.39,0
79977,0.35,-0.83,0
79986,0.29,-0.7,0
79995,0.33,-0.69,0
80004,0.35,-0.51,0
80013,0.37,-0.63,0
80022,0.3,-0.78,0
80031,0.27,-1.17,0
80040,0.28,-1.36,0
80049,0.43,-1.23,0
80058,0.4,-0.86,0
80067,0.24,-0.68,0
80076,0.31,-0.88,0
80085,0.32,-0.95,0
80094,0.37,-1.08,0
80103,0.33,-0.95,0
80112,0.4,-0.74,0
80121,0.51,-0.37,0
80130,0.71,0.09,0
80139,0.6,0.45,0
80148,0.32,0.34,0
80157,0.25,0.16,0
80166,0.63,0.63,0
80175,0.53,0.9,0
80184,0.28,0.79,0
80193,0.45,0.8,0
80202,0.38,0.71,0
80211,0.53,1,0
80220,0.44,1.15,0
80229,0.21,0.89,0
80238,0.31,0.73,0
80247,0.21,0.42,0
80256,0.3,0.16,0
80265,0.4,0.18,0
80274,0.43,0.38,0
80283,0.36,0.38,0
80292,0.34,0.2,0
80301,0.44,0.37,0
80310,0.58,0.69,0
80319,0.43,0.7,0
80328,0.43,0.77,0
80337,0.29,0.78,0
80346,0.35,0.76,0
80355,0.36,0.8,0
80364,0.39,0.77,0
80373,0.43,0.83,0
80382,0.25,0.67,0
80391,0.3,0.56,0
80400,0.33,0.62,0
80409,0,0,0
80418,0.11,-0.48,0
80427,0,-1.02,0
80436,0,-1.42,1
80445,0.71,-0.79,0
80454,0.82,0,0
80463,0.29,-0.08,0
80472,0.23,-0.21,0
80481,0.12,-0.45,0
80490,0.08,-0.74,0
80499,0.27,-0.96,0
80508,0.43,-0.86,0
80517,0.36,-0.6,0
80526,0.36,-0.48,0
80535,0.31,-0.48,0
80544,0.29,-0.6,0
80553,0.24,-0.72,0
80562,0.31,-0.84,0
80571,0.4,-0.95,0
80580,0.32,-1.5,1
80589,0.47,-1.64,0
80598,0.5,-1.28,0
80607,0.27,-1.16,0
80616,0.25,-1.67,0
80625,0.39,-1.83,0
80634,0.51,-1.37,0
80643,0.46,-1.24,0
80652,0.17,-1.51,0
80661,0.35,-1.72,0
80670,0.41,-1.69,0
80679,0.46,-1.2,0
80688,0.35,-1.04,0
80697,0.38,-0.73,0
80706,0.26,-0.75,0
80715,0.3,-0.86,0
80724,0.31,-0.98,0
80733,0.33,-0.99,0
80742,0.32,-0.96,0
80751,0.34,-1.05,0
80760,0.36,-1.33,0
80769,0.31,-1.45,1
80778,0.36,-1.47,0
80787,0.35,-1.32,0
80796,0.33,-1.29,0
80805,0.32,-1.27,0
80814,0.37,-1.21,1
80823,0.26,-1.4,0
80832,0.34,-1.22,0
80841,0.39,-1.01,0
80850,0.39,-0.83,0
80859,0.36,-0.23,0
80868,0.32,0.14,0
80877,0.34,0.66,0
80886,0.35,1.19,0
80895,0.36,0.62,0
80904,0.44,-0.02,0
80913,0.41,0.13,0
80922,0.29,0.24,0
80931,0.44,0.74,0
80940,0.31,1.07,0
80949,0.34,1.15,0
80958,0.44,1.1,0
80967,0.26,0.87,0
80976,0.39,0.86,0
80985,0.34,0.88,0
80994,0.33,0.9,0
81003,0.31,0.98,0
81012,0.39,1.06,0
81021,0.32,0.88,0
81030,0.35,0.88,0
81039,0.28,0.54,0
81048,0.28,0.15,0
81057,0.3,0.18,0
81066,0.36,0.34,0
81075,0.34,0.24,0
81084,0.29,-0.14,0
81093,0.32,-0.39,0
81102,0.36,-0.07,0
81111,0.37,-0.03,0
81120,0.11,-0.49,0
81129,0.62,-0.25,0
81138,0.29,-0.34,0
81147,0,-0.93,0
81156,0.46,-0.6,0
81165,0.32,-0.52,0
81174,0.42,-0.32,0
81183,0.11,-0.64,0
81192,0.36,-0.55,0
81201,0.07,-0.93,0
81210,0.43,-0.79,0
81219,0.24,-0.85,0
81228,0.19,-1.07,0
81237,0.17,-1.29,0
81246,0.46,-1,0
81255,0.3,-0.98,0
81264,0.28,-1.08,0
81273,0.55,-0.57,0
81282,0.36,-0.48,0
81291,0.23,-0.7,0
81300,0.23,-0.93,0
81309,0.27,-1,0
81318,0.34,-0.93,0
81327,0.43,-0.71,0
81336,0.38,-0.62,0
81345,0.41,-0.49,0
81354,0.29,-0.69,0
81363,0.37,-0.72,0
81372,0.39,-0.53,0
81381,0.35,-0.64,0
81390,0.43,-0.42,0
81399,0.31,-0.43,0
81408,0.8,0.15,0
81417,0,-0.25,0
81426,0,-0.86,0
81435,0.12,-1.19,0
81444,0.6,-0.69,0
81453,0.83,0.21,0
81462,0,-0.38,0
81471,0.42,-0.24,0
81480,0.36,-0.23,0
81489,0.34,-0.12,0
81498,0,-0.55,0
81507,0.34,-0.48,0
81516,0.34,-0.47,0
81525,0.57,-0.06,0
81534,0.26,-0.11,0
81543,0.24,-0.24,0
81552,0.27,-0.37,0
81561,0.53,-0.11,0
81570,0.43,0.42,0
81579,0.4,0.07,0
81588,0.35,0.14,0
81597,0.41,0.78,0
81606,0.31,0.53,0
81615,0.29,0.43,0
81624,0.24,0.15,0
81633,0.35,0.51,0
81642,0.4,0.57,0
81651,0.4,1.05,0
81660,0.26,0.74,0
81669,0.37,0.88,0
81678,0.46,1.26,0
81687,0.38,1.54,0
81696,0.3,1.21,0
81705,0.33,1.18,0
81714,0.41,1.34,0
81723,0.31,0.9,0
81732,0.4,0.9,0
81741,0.25,0.87,0
81750,0.31,0.96,0
81759,0.31,0.96,0
81768,0.37,0.96,0
81777,0.36,0.77,0
81786,0.3,0.59,0
81795,0.3,0.38,0
81804,0.33,0.43,0
81813,0.23,0.19,0
81822,0.31,0.05,0
81831,0.34,0.04,0
81840,0.34,-0.12,0
81849,0.29,-0.15,0
81858,0.41,-0.75,0
81867,0.32,-0.23,0
81876,0.26,0.2,0
81885,0.33,0.53,0
81894,0.35,0.1,0
81903,0.33,-0.74,0
81912,0.28,-0.28,0
81921,0.27,-0.47,0
81930,0.34,-0.47,0
81939,0.34,-0.45,0
81948,0.49,0.35,0
81957,0.26,0.23,0
81966,0.31,0.15,0
81975,0.34,-0.23,0
81984,0.38,-0.02,0
81993,0.38,0.23,0
82002,0.28,0.24,0
82011,0.31,-0.11,0
82020,0.4,-0.17,0
82029,0.33,-0.27,0
82038,0.39,-0.18,0
82047,0.37,-0.23,0
82056,0.26,-0.3,0
82065,0.32,-0.23,0
82074,0.32,-0.11,0
82083,0.35,-0.1,0
82092,0.3,-0.25,0
82101,0.34,-0.34,0
82110,0.38,-0.13,0
82119,0.52,0.12,0
82128,0,-0.59,0
82137,0.51,-0.41,0
82146,0,-0.83,0
82155,0.81,-0.05,0
82164,0,-0.67,0
82173,0.21,-0.79,0
82182,0.51,-0.6,0
82191,0.33,-0.42,0
82200,0.47,-0.15,0
82209,0.57,0.23,0
82218,0.38,0.24,0
82227,0.22,0.02,0
82236,0.35,0.1,0
82245,0.37,0.19,0
82254,0.31,0.16,0
82263,0.32,0.29,0
82272,0.27,0.23,0
82281,0.31,0.18,0
82290,0.48,0.39,0
82299,0.41,0.54,0
82308,0.36,0.44,0
82317,0.37,0.48,0
82326,0.39,0.66,0
82335,0.34,0.66,0
82344,0.32,0.57,0
82353,0.35,0.58,0
82362,0.25,0.51,0
82371,0.25,0.46,0
82380,0.33,0.43,0
82389,0.47,0.6,0
82398,0.34,0.34,0
82407,0,-0.1,0
82416,0.18,-0.3,0
82425,0.61,0.11,0
82434,0.67,0.55,0
82443,0,-0.08,0
82452,0.27,-0.12,0
82461,0,-0.58,0
82470,0.35,-0.61,0
82479,0.17,-0.81,0
82488,0.23,-1.03,0
82497,0.15,-1.31,0
82506,0.26,-1.23,0
82515,0.25,-1.27,0
82524,0.49,-0.95,0
82533,0.09,-1.31,0
82542,0.32,-1.23,0
82551,0.47,-0.95,0
82560,0.39,-0.88,0
82569,0.24,-1.25,0
82578,0.42,-0.56,0
82587,0.31,-0.81,0
82596,0.24,-0.4,0
82605,0.39,-1.01,0
82614,0.29,-0.51,0
82623,0.4,-0.19,0
82632,0.37,-0.37,0
82641,0.44,-0.18,0
82650,0.26,-0.48,0
82659,0.17,-1.05,0
82668,0.35,-1.04,0
82677,0.33,-0.81,0
82686,0.39,-0.68,0
82695,0.35,-0.65,0
82704,0.28,-0.67,0
82713,0.3,-0.66,0
82722,0.39,-0.45,0
82731,0.4,-0.29,0
82740,0.38,-0.42,0
82749,0.33,-0.53,0
82758,0.23,-0.71,0
82767,0.39,-0.62,0
82776,0.38,-0.61,0
82785,0.29,-0.65,0
82794,0.38,-0.52,0
82803,0.34,-0.52,0
82812,0.31,-0.41,0
82821,0.4,-0.15,0
82830,0.39,-0.06,0
82839,0.27,-0.36,0
82848,0.35,-0.34,0
82857,0.43,0.36,0
82866,0.35,0.61,0
82875,0.36,0.21,0
82884,0.3,-0.39,0
82893,0.27,0.06,0
82902,0.34,0.19,0
82911,0.39,0.79,0
82921,0.35,0.75,0
82929,0.26,0.83,0
82939,0.34,0.96,0
82947,0.39,1.29,0
82957,0.4,1.43,0
82965,0.46,1.69,0
82975,0.26,1.25,0
82983,0.31,1.52,0
82993,0.3,1.43,0
83001,0.36,1.18,0
83011,0.36,1.06,0
83019,0.32,1.12,0
83029,0.23,0.77,0
83038,0.39,0.85,0
83047,0.33,0.94,0
83056,0.32,0.76,0
83065,0.25,0.63,0
83074,0.29,0.43,0
83083,0.36,0.4,0
83092,0.34,0.22,0
83101,0.35,0.35,0
83110,0.25,0.44,0
83119,0.79,1.09,0
83128,0.64,1.52,0
83137,0.7,1.92,0
83146,0,1.25,0
83155,0,0.72,0
83164,0.33,0.71,0
83173,0.46,0.81,0
83182,0.04,0.23,0
83191,0.59,0.51,0
83200,0.47,0.7,0
83209,0.17,0.59,0
83218,0.4,0.57,0
83227,0.29,0.4,0
83236,0.33,0.44,0
83245,0.18,0.12,0
83254,0.24,-0.03,0
83263,0.42,0.14,0
83272,0.48,0.25,0
83281,0.34,0.16,0
83290,0.18,0.02,0
83299,0.24,-0.14,0
83308,0.38,-0.2,0
83317,0.23,-0.37,0
83326,0.4,-0.32,0
83335,0.21,-0.44,0
83344,0.26,-0.44,0
83353,0.39,-0.32,0
83362,0.42,-0.26,0
83371,0.27,-0.38,0
83380,0.29,-0.32,0
83389,0.34,-0.29,0
83398,0.38,-0.28,0
83407,0.61,0.08,0
83416,0.27,-0.2,0
83425,0,-0.62,0
83434,0,-1.07,0
83443,0,-1.47,1
83452,0.52,-1.14,0
83461,0.55,-0.76,0
83470,0.83,0.08,0
83479,0.7,0.82,0
83488,0.49,0.95,0
83497,0.3,0.84,0
83506,0.12,0.47,0
83515,0.8,1.25,0
83524,0.29,1.21,0
83533,0.36,1.15,0
83542,0.38,1.13,0
83551,0.54,1.37,0
83560,0.23,1.28,0
83569,0.58,0.88,0
83578,0.39,0.43,0
83587,0.19,-0.39,0
83596,0.31,0.1,0
83605,0.34,0.62,0
83614,0.4,0.71,0
83623,0.28,0.38,0
83632,0.25,0.64,0
83641,0.29,0.17,0
83650,0.15,-0.32,0
83659,0.27,-0.19,0
83668,0.47,-0.06,0
83677,0.36,0.05,0
83686,0.32,0.04,0
83695,0.22,0.09,0
83704,0.32,0.16,0
83713,0.35,0.01,0
83722,0.32,-0.26,0
83731,0.35,-0.21,0
83740,0.36,0.09,0
83749,0.33,0.23,0
83758,0.33,0.15,0
83767,0.33,0.28,0
83776,0.36,0.22,0
83785,0.36,0.46,0
83794,0.41,0.68,0
83803,0.33,0.55,0
83812,0.41,0.49,0
83821,0.28,0.49,0
83830,0.38,0.6,0
83839,0.42,0.7,0
83848,0.46,0.79,0
83857,0.37,0.35,0
83866,0.19,0.19,0
83875,0.22,0.53,0
83884,0.29,0.96,0
83893,0.33,1.42,0
83902,0.26,0.94,0
83911,0.3,0.46,0
83920,0.34,-0.33,0
83929,0.36,-0.86,0
83938,0.29,-1.13,0
83947,0.32,-1.04,0
83956,0.26,-0.75,0
83965,0.4,-1.3,1
83974,0.34,-1.17,0
83983,0.36,-1.11,0
83992,0.3,-1.17,0
84001,0.27,-1.54,1
84010,0.33,-1.31,0
84019,0.35,-1.57,1
84028,0.33,-1.57,0
84037,0.29,-1.34,0
84046,0.3,-1.27,0
84055,0.3,-1.25,0
84064,0.41,-1.15,0
84073,0.35,-0.98,0
84082,0.26,-0.91,0
84091,0.24,-0.95,0
84100,0.29,-0.69,0
84109,0.4,-0.42,0
84118,0.49,-0.36,0
84127,0,-0.88,0
84136,0.8,-0.13,0
84145,0.61,0.5,0
84154,0.59,0.94,0
84163,0.17,0.65,0
84172,0.21,0.42,0
84181,0.48,0.55,0
84190,0.48,0.73,0
84199,0.36,0.74,0
84208,0.26,0.56,0
84217,0.26,0.42,0
84226,0.38,0.44,0
84235,0.4,0.49,0
84244,0.31,0.31,0
84253,0.31,0.24,0
84262,0.34,0.09,0
84271,0.31,0.14,0
84280,0.29,0,0
84289,0.34,-0.13,0
84298,0.4,-0.25,0
84307,0.23,-0.45,0
84316,0.3,-0.25,0
84325,0.46,0.16,0
84334,0.34,0.25,0
84343,0.3,0.15,0
84352,0.26,0.12,0
84361,0.24,0.04,0
84370,0.44,0.2,0
84379,0.31,0.12,0
84388,0.25,0.03,0
84397,0.32,0.02,0
84406,0.28,0.07,0
84415,0,-0.51,0
84424,0.82,0.23,0
84433,0,-0.32,0
84442,0.83,0.51,0
84451,0.75,1.23,0
84460,0.83,1.98,0
84469,0.11,1.5,0
84478,0,0.87,0
84487,0.42,0.97,0
84496,0.82,1.76,0
84505,0.61,2.19,0
84514,0.17,1.7,0
84523,0.14,1.24,0
84532,0.39,1.35,0
84541,0.37,1.51,0
84550,0.45,1.68,0
84559,0.39,1.55,0
84568,0.43,1.35,0
84577,0.36,1.81,0
84586,0.4,1.14,0
84595,0.38,0.71,0
84604,0.42,0.36,0
84613,0.34,0.62,0
84622,0.26,0.7,0
84631,0.42,0.61,0
84640,0.43,0.49,0
84649,0.39,0.47,0
84658,0.43,0.69,0
84667,0.35,0.8,0
84676,0.37,0.75,0
84685,0.34,0.59,0
84694,0.25,0.42,0
84703,0.29,0.36,0
84712,0.27,0.26,0
84721,0.31,0.27,0
84730,0.49,0.56,0
84739,0.39,0.6,0
84748,0.29,0.41,0
84757,0.35,0.54,0
84766,0.38,0.64,0
84775,0.37,0.47,0
84784,0.31,0.39,0
84793,0.36,0.48,0
84802,0.29,0.51,0
84811,0.41,0.73,0
84820,0.4,0.62,0
84829,0.34,0.63,0
84838,0.38,0.8,0
84847,0.32,0.77,0
84856,0.36,0.86,0
84865,0.26,1.18,0
84874,0.3,0.33,0
84883,0.34,0.8,0
84892,0.34,0.01,0
84901,0.36,-0.6,0
84910,0.31,-1.41,1
84919,0.31,-1.03,0
84928,0.31,-0.48,0
84937,0.4,-0.43,0
84946,0.34,-1.17,1
84955,0.28,-1.65,0
84964,0.34,-1.33,0
84973,0.25,-1.06,0
84982,0.2,-1.26,1
84991,0.34,-1.28,0
85000,0.32,-1.41,0
85009,0.31,-1.44,0
85018,0.27,-1.6,0
85027,0.33,-1.56,0
85036,0.39,-1.5,0
85045,0.32,-1.52,0
85054,0.2,-1.75,0
85063,0.34,-1.68,0
85072,0.31,-1.51,0
85081,0.35,-1.54,0
85090,0.25,-1.74,0
85099,0.24,-1.86,0
85108,0.23,-2.05,0
85117,0.33,-1.97,0
85126,0.45,-1.75,0
85135,0.67,-1.14,0
85144,0.01,-1.4,0
85153,0.8,-0.55,0
85162,0.58,-0.04,0
85171,0.1,-0.37,0
85180,0.2,-0.83,0
85189,0.35,-0.87,0
85198,0.41,-0.62,0
85207,0.21,-0.76,0
85216,0.35,-0.77,0
85225,0.26,-0.92,0
85234,0.27,-0.93,0
85243,0.37,-0.86,0
85252,0.42,-0.6,0
85261,0.14,-0.97,0
85270,0.51,-0.77,0
85279,0.22,-0.92,0
85288,0.37,-0.87,0
85297,0.24,-0.96,0
85306,0.48,-0.72,0
85315,0.37,-0.51,0
85324,0.31,-0.47,0
85333,0.4,-0.35,0
85342,0.25,-0.46,0
85351,0.43,-0.33,0
85360,0.24,-0.43,0
85369,0.27,-0.47,0
85378,0.41,-0.28,0
85387,0.31,-0.41,0
85396,0.27,-0.5,0
85405,0,-0.93,0
85414,0.6,-0.48,0
85423,0.82,0.47,0
85432,0.82,1.43,0
85441,0.82,2.12,0
85450,0.83,2.79,0
85459,0.46,2.89,0
85468,0.73,3.46,0
85477,0.43,3.45,0
85486,0.23,3.01,0
85495,0.26,2.73,0
85504,0.35,2.8,0
85513,0.49,2.89,0
85522,0,2.25,0
85531,0.42,2.19,0
85540,0.36,2.24,0
85549,0.25,2.15,0
85558,0.41,2.31,0
85567,0.56,2.57,0
85576,0.31,2.21,0
85585,0.42,1.7,0
85594,0.33,2.08,0
85603,0.28,1.22,0
85612,0.42,0.87,0
85621,0.2,0.95,0
85630,0.4,1.22,0
85639,0.36,1.19,0
85648,0.21,0.81,0
85657,0.33,0.9,0
85666,0.37,0.87,0
85675,0.18,0.68,0
85684,0.29,0.66,0
85693,0.48,0.79,0
85702,0.42,0.75,0
85711,0.24,0.87,0
85720,0.16,0.3,0
85729,0.34,0.47,0
85738,0.39,0.49,0
85747,0.41,0.73,0
85756,0.35,0.49,0
85765,0.3,0.35,0
85774,0.32,0.35,0
85783,0.35,0.28,0
85792,0.35,0.41,0
85801,0.35,0.25,0
85810,0.31,0.34,0
85819,0.3,0.37,0
85828,0.37,0.3,0
85837,0.26,0.2,0
85846,0.24,0.14,0
85855,0.28,0.57,0
85864,0.31,0.09,0
85873,0.25,-0.82,0
85882,0.33,-1.57,0
85891,0.28,-2.35,1
85900,0.29,-3.07,0
85909,0.33,-3.13,0
85918,0.36,-3.54,0
85927,0.39,-3.43,0
85936,0.29,-3.15,0
85945,0.36,-2.81,0
85954,0.37,-2.61,0
85963,0.39,-2.61,0
85972,0.36,-1.91,0
85981,0.37,-1.85,0
85990,0.32,-1.82,0
85999,0.28,-1.69,0
86008,0.42,-1.59,0
86017,0.34,-1.85,0
86026,0.26,-1.83,0
86035,0.29,-1.94,0
86044,0.34,-1.83,0
86053,0.31,-1.69,0
86062,0.27,-1.83,0
86071,0.35,-1.5,0
86080,0.31,-1.54,0
86089,0.32,-1.53,0
86098,0.35,-1.23,0
86107,0.32,-1.16,0
86116,0.42,-1.01,0
86125,0,-1.21,0
86134,0.33,-1.08,0
86143,0.41,-1.14,0
86152,0.61,-0.78,0
86161,0.07,-1.01,0
86170,0.56,-0.35,0
86179,0.21,-0.53,0
86188,0.18,-0.83,0
86197,0.54,-0.6,0
86206,0.32,-0.6,0
86215,0.24,-0.67,0
86224,0.3,-0.69,0
86233,0.42,-0.53,0
86242,0.41,-0.4,0
86251,0.19,-0.63,0
86260,0.47,-0.35,0
86269,0.31,-0.31,0
86278,0.23,-0.52,0
86287,0.22,-0.56,0
86296,0.34,-0.37,0
86305,0.38,-0.19,0
86314,0.38,-0.08,0
86323,0.49,0.3,0
86332,0.34,0.32,0
86341,0.37,0.46,0
86350,0.37,0.55,0
86359,0.41,0.66,0
86368,0.36,0.62,0
86377,0.3,0.42,0
86386,0.17,0.22,0
86395,0.26,0.06,0
86404,0.75,0.64,0
86413,0.5,0.79,0
86422,0.63,1.17,0
86431,0,0.53,0
86440,0,-0.02,0
86449,0.37,0.1,0
86458,0.83,0.78,0
86467,0.6,1.17,0
86476,0.05,0.77,0
86485,0.53,1.07,0
86494,0.34,1.03,0
86503,0.13,0.71,0
86512,0.11,0.41,0
86521,0.34,0.37,0
86530,0.25,0.27,0
86539,0.49,0.53,0
86548,0.65,1,0
86557,0.34,0.98,0
86566,0.35,0.79,0
86575,0.42,1.4,0
86584,0.32,1.35,0
86593,0.43,1.32,0
86602,0.29,0.73,0
86611,0.46,1.28,0
86620,0.34,0.88,0
86629,0.41,1.14,0
86638,0.41,1.44,0
86647,0.26,0.93,0
86656,0.21,0.67,0
86665,0.42,0.9,0
86674,0.37,1.01,0
86683,0.42,0.95,0
86692,0.22,0.59,0
86701,0.37,0.82,0
86710,0.35,0.6,0
86719,0.44,0.77,0
86728,0.41,1.02,0
86737,0.36,1.19,0
86746,0.25,0.98,0
86755,0.37,0.93,0
86764,0.39,0.91,0
86773,0.34,0.61,0
86782,0.23,0.39,0
86791,0.42,0.43,0
86800,0.31,0.34,0
86809,0.32,0.18,0
86818,0.19,-0.11,0
86827,0.27,-0.15,0
86836,0.42,0.24,0
86845,0.39,0.45,0
86854,0.36,-0.17,0
86863,0.36,-0.41,0
86872,0.13,-1.19,0
86881,0.31,-0.65,0
86890,0.35,-0.04,0
86899,0.4,0.04,0
86908,0.3,-0.82,0
86917,0.27,-1.33,0
86926,0.28,-0.91,0
86935,0.43,-0.97,0
86944,0.34,-0.93,0
86953,0.19,-0.81,0
86962,0.33,-0.42,0
86971,0.33,-0.41,0
86980,0.38,-0.18,0
86989,0.33,-0.42,0
86998,0.24,-1.08,0
87007,0.31,-1.09,0
87016,0.36,-0.97,0
87025,0.28,-1.12,0
87034,0.29,-1.14,0
87043,0.28,-1.34,0
87052,0.24,-1.35,0
87061,0.31,-1.51,0
87070,0.43,-1.27,0
87079,0.41,-1.2,0
87088,0.26,-1.39,0
87097,0.27,-1.31,0
87106,0.39,-0.94,0
87115,0.19,-1.2,0
87124,0.42,-1.1,0
87133,0.03,-1.68,0
87142,0.81,-0.69,0
87151,0.4,-0.55,0
87160,0.42,-0.39,0
87169,0.37,-0.51,0
87178,0.21,-0.82,0
87187,0.26,-0.93,0
87196,0.28,-0.84,0
87205,0.34,-0.85,0
87214,0.21,-1.1,0
87223,0.3,-1.11,0
87232,0.25,-1.02,0
87241,0.46,-0.88,0
87250,0.38,-0.74,0
87259,0.39,-0.61,0
87268,0.14,-0.65,0
87277,0.26,-0.62,0
87286,0.29,-0.78,0
87295,0.5,-0.57,0
87304,0.16,-0.86,0
87313,0.33,-0.85,0
87322,0.41,-0.36,0
87331,0.39,-0.17,0
87340,0.39,-0.1,0
87349,0.2,-0.43,0
87358,0.23,-0.54,0
87367,0.31,-0.43,0
87376,0.38,-0.23,0
87385,0.42,-0.23,0
87394,0.52,0.05,0
87403,0.81,1.02,0
87412,0,0.48,0
87421,0.63,0.91,0
87430,0.5,1.04,0
87439,0.03,0.52,0
87448,0.06,0.19,0
87457,0.16,-0.06,0
87466,0.45,0.09,0
87475,0.83,0.95,0
87484,0,0.48,0
87493,0.62,0.96,0
87502,0.27,0.96,0
87511,0.5,1.22,0
87520,0.78,1.7,0
87529,0.18,1.24,0
87538,0.29,1.19,0
87547,0.19,1.01,0
87556,0.29,0.81,0
87565,0.4,1.09,0
87574,0.37,0.96,0
87583,0.27,1.29,0
87592,0.17,0.24,0
87601,0.24,-0.06,0
87610,0.19,-0.42,0
87619,0.27,-0.54,0
87628,0.35,-0.3,0
87637,0.45,0.01,0
87646,0.39,0.23,0
87655,0.36,0.26,0
87664,0.29,0.39,0
87673,0.26,0.29,0
87682,0.33,0.39,0
87691,0.42,0.33,0
87700,0.4,0.36,0
87709,0.28,0.16,0
87718,0.31,0.4,0
87727,0.25,0.37,0
87736,0.33,0.43,0
87745,0.33,0.13,0
87754,0.28,0.31,0
87763,0.31,0.25,0
87772,0.35,0.14,0
87781,0.33,0.02,0
87790,0.36,-0.03,0
87799,0.29,0.13,0
87808,0.24,0.15,0
87817,0.41,0.29,0
87826,0.51,0.46,0
87835,0.37,0.37,0
87844,0.3,0.02,0
87853,0.33,-0.75,0
87862,0.34,-0.19,0
87871,0.34,-0.61,0
87880,0.43,-0.69,0
87889,0.38,-0.1,0
87898,0.24,0.21,0
87907,0.32,0.46,0
87916,0.4,0.36,0
87926,0.18,-0.68,0
87936,0.38,-0.1,0
87946,0.34,-0.5,0
87956,0.34,-0.36,0
87966,0.33,-0.61,0
87976,0.27,-1.37,1
87986,0.27,-1.16,0
87996,0.27,-1.11,0
88006,0.36,-0.76,0
88016,0.35,-0.62,0
88025,0.25,-0.82,0
88034,0.44,-0.67,0
88043,0.29,-0.59,0
88052,0.34,-0.29,0
88061,0.51,0.16,0
88070,0.32,0.36,0
88079,0.49,0.68,0
88088,0.38,0.72,0
88097,0.23,0.36,0
88106,0.36,0.25,0
88115,0.1,-0.19,0
88124,0.46,0.08,0
88133,0,-0.3,0
88142,0.42,-0.15,0
88151,0.13,-0.6,1
88161,0.49,-0.45,0
88171,0.23,-0.49,0
88181,0.46,-0.2,0
88191,0.57,0.31,0
88201,0.02,-0.2,0
88211,0.61,0.25,0
88221,0.02,-0.17,0
88230,0.46,0.09,0
88239,0.53,0.36,0
88248,0.14,0.03,0
88257,0.13,-0.3,0
88266,0.31,-0.28,0
88275,0.3,-0.16,0
88284,0.4,-0.17,0
88293,0.39,-0.35,1
88303,0.47,-0.19,0
88313,0.31,-0.17,0
88323,0.51,0.13,0
88333,0.23,-0.05,0
88343,0.39,0.02,0
88353,0.29,-0.2,0
88362,0.27,-0.38,1
88372,0.25,-0.31,0
88382,0.23,-0.44,0
88392,0.44,-0.36,0
88402,0,-0.63,0
88411,0.82,0.08,0
88420,0.73,0.7,0
88429,0.12,0.34,0
88438,0,-0.17,0
88447,0.36,-0.05,0
88456,0.72,0.66,0
88465,0.03,0.28,0
88474,0.32,0.2,0
88483,0.36,0.18,0
88492,0.29,0.21,0
88501,0.49,0.3,0
88510,0.34,0.36,0
88519,0.51,0.59,0
88528,0.34,0.27,0
88537,0.31,0.24,0
88546,0.06,-0.42,1
88556,0.26,-0.6,0
88566,0,-0.92,0
88576,0.26,-1.04,0
88586,0.11,-0.94,0
88595,0,-1.57,0
88604,0.52,-0.67,0
88614,0.31,-0.8,0
88624,0.52,-0.16,0
88634,0.35,-0.35,0
88644,0.45,0.04,0
88654,0.27,-0.23,0
88664,0.36,-0.57,1
88674,0.16,-0.33,0
88684,0.3,-0.79,1
88694,0.42,-0.12,0
88704,0.24,-0.47,0
88714,0.32,-0.76,1
88724,0.33,-0.41,0
88734,0.29,-0.16,0
88744,0.34,-0.09,0
88754,0.42,0.09,0
88763,0.33,0,0
88772,0.31,-0.12,0
88782,0.36,-0.29,0
88792,0.32,-0.25,0
88802,0.36,-0.46,1
88812,0.33,-0.29,0
88822,0.35,-0.33,0
88832,0.34,-0.24,0
88842,0.28,-0.2,0
88852,0.38,0,0
88862,0.25,0.05,0
88872,0.38,-0.06,0
88882,0.39,0.55,0
88892,0.32,-0.23,0
88902,0.38,-0.76,1
88912,0.26,-0.53,0
88922,0.31,-0.04,0
88932,0.33,-0.07,0
88942,0.34,-0.65,1
88952,0.23,-0.32,0
88962,0.22,-0.46,0
88972,0.33,-0.48,0
88982,0.33,-0.38,0
88992,0.22,-0.78,0
89002,0.35,-0.72,0
89012,0.32,-0.96,0
89022,0.31,-0.94,0
89032,0.4,-0.74,0
89042,0.39,-0.2,0
89052,0.43,0.08,0
89062,0.31,0.55,0
